Five-Year Age Groups Code	Race Code	Hispanic Origin Code	State Code	Gender Code	Deaths	Population
85-89	2106-3	2186-2	41	M	2182	Not Applicable
85-89	2106-3	2135-2	42	F	91	Not Applicable
85-89	2106-3	2135-2	42	M	90	Not Applicable
85-89	A-PI	2186-2	42	F	64	Not Applicable
85-89	A-PI	2186-2	42	M	55	Not Applicable
85-89	2054-5	2186-2	42	F	752	Not Applicable
85-89	2054-5	2186-2	42	M	404	Not Applicable
85-89	2106-3	2186-2	42	F	11276	Not Applicable
85-89	2106-3	2186-2	42	M	8613	Not Applicable
85-89	2106-3	NS	42	F	83	Not Applicable
85-89	2106-3	NS	42	M	53	Not Applicable
85-89	2106-3	2135-2	44	F	23	Not Applicable
85-89	2054-5	2186-2	44	F	15	Not Applicable
85-89	2106-3	2186-2	44	F	998	Not Applicable
85-89	2106-3	2186-2	44	M	681	Not Applicable
85-89	2106-3	2135-2	45	F	10	Not Applicable
85-89	2106-3	2135-2	45	M	13	Not Applicable
85-89	A-PI	2186-2	45	F	18	Not Applicable
85-89	2054-5	2186-2	45	F	706	Not Applicable
85-89	2054-5	2186-2	45	M	363	Not Applicable
85-89	2106-3	2186-2	45	F	2763	Not Applicable
85-89	2106-3	2186-2	45	M	2003	Not Applicable
85-89	1002-5	2186-2	46	F	11	Not Applicable
85-89	1002-5	2186-2	46	M	12	Not Applicable
85-89	2106-3	2186-2	46	F	624	Not Applicable
85-89	2106-3	2186-2	46	M	560	Not Applicable
85-89	2106-3	2135-2	47	F	22	Not Applicable
85-89	2106-3	2135-2	47	M	14	Not Applicable
85-89	A-PI	2186-2	47	F	25	Not Applicable
85-89	2054-5	2186-2	47	F	473	Not Applicable
85-89	2054-5	2186-2	47	M	243	Not Applicable
85-89	2106-3	2186-2	47	F	4436	Not Applicable
85-89	2106-3	2186-2	47	M	3109	Not Applicable
85-89	2106-3	2135-2	48	F	2518	Not Applicable
85-89	2106-3	2135-2	48	M	1763	Not Applicable
85-89	A-PI	2186-2	48	F	210	Not Applicable
85-89	A-PI	2186-2	48	M	149	Not Applicable
85-89	2054-5	2186-2	48	F	1144	Not Applicable
85-89	2054-5	2186-2	48	M	685	Not Applicable
85-89	2106-3	2186-2	48	F	10127	Not Applicable
85-89	2106-3	2186-2	48	M	7682	Not Applicable
85-89	2106-3	NS	48	F	29	Not Applicable
85-89	2106-3	NS	48	M	23	Not Applicable
85-89	2106-3	2135-2	49	F	56	Not Applicable
85-89	2106-3	2135-2	49	M	34	Not Applicable
85-89	A-PI	2186-2	49	F	25	Not Applicable
85-89	A-PI	2186-2	49	M	12	Not Applicable
85-89	2106-3	2186-2	49	F	1352	Not Applicable
85-89	2106-3	2186-2	49	M	1099	Not Applicable
85-89	2106-3	2186-2	50	F	555	Not Applicable
85-89	2106-3	2186-2	50	M	386	Not Applicable
85-89	2106-3	2135-2	51	F	54	Not Applicable
85-89	2106-3	2135-2	51	M	34	Not Applicable
85-89	A-PI	2186-2	51	F	95	Not Applicable
85-89	A-PI	2186-2	51	M	68	Not Applicable
85-89	2054-5	2186-2	51	F	762	Not Applicable
85-89	2054-5	2186-2	51	M	479	Not Applicable
85-89	2106-3	2186-2	51	F	4474	Not Applicable
85-89	2106-3	2186-2	51	M	3170	Not Applicable
85-89	2054-5	NS	51	F	11	Not Applicable
85-89	2054-5	NS	51	M	15	Not Applicable
85-89	2106-3	NS	51	F	11	Not Applicable
85-89	2106-3	2135-2	53	F	67	Not Applicable
85-89	2106-3	2135-2	53	M	58	Not Applicable
85-89	1002-5	2186-2	53	F	28	Not Applicable
85-89	1002-5	2186-2	53	M	19	Not Applicable
85-89	A-PI	2186-2	53	F	198	Not Applicable
85-89	A-PI	2186-2	53	M	135	Not Applicable
85-89	2054-5	2186-2	53	F	73	Not Applicable
85-89	2054-5	2186-2	53	M	49	Not Applicable
85-89	2106-3	2186-2	53	F	3922	Not Applicable
85-89	2106-3	2186-2	53	M	3260	Not Applicable
85-89	2054-5	2186-2	54	F	53	Not Applicable
85-89	2054-5	2186-2	54	M	20	Not Applicable
85-89	2106-3	2186-2	54	F	1775	Not Applicable
85-89	2106-3	2186-2	54	M	1306	Not Applicable
85-89	2106-3	2135-2	55	F	35	Not Applicable
85-89	2106-3	2135-2	55	M	29	Not Applicable
85-89	1002-5	2186-2	55	F	15	Not Applicable
85-89	A-PI	2186-2	55	F	25	Not Applicable
85-89	A-PI	2186-2	55	M	29	Not Applicable
85-89	2054-5	2186-2	55	F	98	Not Applicable
85-89	2054-5	2186-2	55	M	52	Not Applicable
85-89	2106-3	2186-2	55	F	4442	Not Applicable
85-89	2106-3	2186-2	55	M	3673	Not Applicable
85-89	2106-3	2135-2	56	F	10	Not Applicable
85-89	2106-3	2135-2	56	M	10	Not Applicable
85-89	2106-3	2186-2	56	F	310	Not Applicable
85-89	2106-3	2186-2	56	M	270	Not Applicable
90-94	2054-5	2186-2	1	F	507	Not Applicable
90-94	2054-5	2186-2	1	M	186	Not Applicable
90-94	2106-3	2186-2	1	F	2481	Not Applicable
90-94	2106-3	2186-2	1	M	1235	Not Applicable
90-94	1002-5	2186-2	2	F	23	Not Applicable
90-94	1002-5	2186-2	2	M	14	Not Applicable
90-94	2106-3	2186-2	2	F	117	Not Applicable
90-94	2106-3	2186-2	2	M	82	Not Applicable
90-94	2106-3	2135-2	4	F	255	Not Applicable
90-94	2106-3	2135-2	4	M	151	Not Applicable
90-94	1002-5	2186-2	4	F	62	Not Applicable
90-94	1002-5	2186-2	4	M	29	Not Applicable
90-94	A-PI	2186-2	4	F	26	Not Applicable
90-94	A-PI	2186-2	4	M	21	Not Applicable
90-94	2054-5	2186-2	4	F	59	Not Applicable
90-94	2054-5	2186-2	4	M	24	Not Applicable
90-94	2106-3	2186-2	4	F	3008	Not Applicable
90-94	2106-3	2186-2	4	M	1962	Not Applicable
90-94	2054-5	2186-2	5	F	167	Not Applicable
90-94	2054-5	2186-2	5	M	66	Not Applicable
90-94	2106-3	2186-2	5	F	1657	Not Applicable
90-94	2106-3	2186-2	5	M	913	Not Applicable
90-94	1002-5	2135-2	6	F	12	Not Applicable
90-94	A-PI	2135-2	6	F	17	Not Applicable
90-94	2106-3	2135-2	6	F	2363	Not Applicable
90-94	2106-3	2135-2	6	M	1492	Not Applicable
90-94	1002-5	2186-2	6	F	52	Not Applicable
90-94	1002-5	2186-2	6	M	36	Not Applicable
90-94	A-PI	2186-2	6	F	1978	Not Applicable
90-94	A-PI	2186-2	6	M	1284	Not Applicable
90-94	2054-5	2186-2	6	F	878	Not Applicable
90-94	2054-5	2186-2	6	M	395	Not Applicable
90-94	2106-3	2186-2	6	F	15140	Not Applicable
90-94	2106-3	2186-2	6	M	9469	Not Applicable
90-94	2106-3	NS	6	F	10	Not Applicable
90-94	2106-3	2135-2	8	F	165	Not Applicable
90-94	2106-3	2135-2	8	M	103	Not Applicable
90-94	A-PI	2186-2	8	F	39	Not Applicable
90-94	A-PI	2186-2	8	M	26	Not Applicable
90-94	2054-5	2186-2	8	F	47	Not Applicable
90-94	2054-5	2186-2	8	M	29	Not Applicable
90-94	2106-3	2186-2	8	F	2447	Not Applicable
90-94	2106-3	2186-2	8	M	1432	Not Applicable
90-94	2106-3	2135-2	9	F	62	Not Applicable
90-94	2106-3	2135-2	9	M	31	Not Applicable
90-94	A-PI	2186-2	9	F	19	Not Applicable
90-94	2054-5	2186-2	9	F	88	Not Applicable
90-94	2054-5	2186-2	9	M	54	Not Applicable
90-94	2106-3	2186-2	9	F	2843	Not Applicable
90-94	2106-3	2186-2	9	M	1529	Not Applicable
90-94	2054-5	2186-2	10	F	67	Not Applicable
90-94	2054-5	2186-2	10	M	31	Not Applicable
90-94	2106-3	2186-2	10	F	550	Not Applicable
90-94	2106-3	2186-2	10	M	263	Not Applicable
90-94	2054-5	2186-2	11	F	224	Not Applicable
90-94	2054-5	2186-2	11	M	80	Not Applicable
90-94	2106-3	2186-2	11	F	90	Not Applicable
90-94	2106-3	2186-2	11	M	60	Not Applicable
90-94	2054-5	2135-2	12	F	18	Not Applicable
90-94	2054-5	2135-2	12	M	20	Not Applicable
90-94	2106-3	2135-2	12	F	1645	Not Applicable
90-94	2106-3	2135-2	12	M	952	Not Applicable
90-94	A-PI	2186-2	12	F	65	Not Applicable
90-94	A-PI	2186-2	12	M	63	Not Applicable
90-94	2054-5	2186-2	12	F	763	Not Applicable
90-94	2054-5	2186-2	12	M	393	Not Applicable
90-94	2106-3	2186-2	12	F	11393	Not Applicable
90-94	2106-3	2186-2	12	M	7618	Not Applicable
90-94	2106-3	NS	12	F	13	Not Applicable
90-94	2106-3	NS	12	M	16	Not Applicable
90-94	2106-3	2135-2	13	F	44	Not Applicable
90-94	2106-3	2135-2	13	M	21	Not Applicable
90-94	A-PI	2186-2	13	F	36	Not Applicable
90-94	A-PI	2186-2	13	M	21	Not Applicable
90-94	2054-5	2186-2	13	F	860	Not Applicable
90-94	2054-5	2186-2	13	M	296	Not Applicable
90-94	2106-3	2186-2	13	F	3757	Not Applicable
90-94	2106-3	2186-2	13	M	1815	Not Applicable
90-94	2106-3	2135-2	15	F	12	Not Applicable
90-94	2106-3	2135-2	15	M	11	Not Applicable
90-94	A-PI	2186-2	15	F	711	Not Applicable
90-94	A-PI	2186-2	15	M	513	Not Applicable
90-94	2106-3	2186-2	15	F	196	Not Applicable
90-94	2106-3	2186-2	15	M	122	Not Applicable
90-94	2106-3	2135-2	16	F	11	Not Applicable
90-94	2106-3	2186-2	16	F	940	Not Applicable
90-94	2106-3	2186-2	16	M	611	Not Applicable
90-94	2106-3	2135-2	17	F	193	Not Applicable
90-94	2106-3	2135-2	17	M	111	Not Applicable
90-94	A-PI	2186-2	17	F	123	Not Applicable
90-94	A-PI	2186-2	17	M	84	Not Applicable
90-94	2054-5	2186-2	17	F	729	Not Applicable
90-94	2054-5	2186-2	17	M	324	Not Applicable
90-94	2106-3	2186-2	17	F	7516	Not Applicable
90-94	2106-3	2186-2	17	M	4063	Not Applicable
90-94	2106-3	2135-2	18	F	20	Not Applicable
90-94	2106-3	2135-2	18	M	23	Not Applicable
90-94	2054-5	2186-2	18	F	214	Not Applicable
90-94	2054-5	2186-2	18	M	98	Not Applicable
90-94	2106-3	2186-2	18	F	4260	Not Applicable
90-94	2106-3	2186-2	18	M	2204	Not Applicable
90-94	2106-3	2135-2	19	F	12	Not Applicable
90-94	2054-5	2186-2	19	F	15	Not Applicable
90-94	2054-5	2186-2	19	M	11	Not Applicable
90-94	2106-3	2186-2	19	F	2591	Not Applicable
90-94	2106-3	2186-2	19	M	1504	Not Applicable
90-94	2106-3	2135-2	20	F	47	Not Applicable
90-94	2106-3	2135-2	20	M	15	Not Applicable
90-94	A-PI	2186-2	20	F	10	Not Applicable
90-94	2054-5	2186-2	20	F	61	Not Applicable
90-94	2054-5	2186-2	20	M	33	Not Applicable
90-94	2106-3	2186-2	20	F	2088	Not Applicable
90-94	2106-3	2186-2	20	M	1219	Not Applicable
90-94	2054-5	2186-2	21	F	134	Not Applicable
90-94	2054-5	2186-2	21	M	59	Not Applicable
90-94	2106-3	2186-2	21	F	2500	Not Applicable
90-94	2106-3	2186-2	21	M	1352	Not Applicable
90-94	2106-3	2135-2	22	F	41	Not Applicable
90-94	2106-3	2135-2	22	M	14	Not Applicable
90-94	A-PI	2186-2	22	F	11	Not Applicable
90-94	2054-5	2186-2	22	F	475	Not Applicable
90-94	2054-5	2186-2	22	M	199	Not Applicable
90-94	2106-3	2186-2	22	F	1861	Not Applicable
90-94	2106-3	2186-2	22	M	1035	Not Applicable
90-94	2106-3	2186-2	23	F	1215	Not Applicable
90-94	2106-3	2186-2	23	M	643	Not Applicable
90-94	2106-3	2135-2	24	F	38	Not Applicable
90-94	2106-3	2135-2	24	M	17	Not Applicable
90-94	A-PI	2186-2	24	F	62	Not Applicable
90-94	A-PI	2186-2	24	M	44	Not Applicable
90-94	2054-5	2186-2	24	F	579	Not Applicable
90-94	2054-5	2186-2	24	M	255	Not Applicable
90-94	2106-3	2186-2	24	F	2916	Not Applicable
90-94	2106-3	2186-2	24	M	1587	Not Applicable
90-94	2106-3	2135-2	25	F	52	Not Applicable
90-94	2106-3	2135-2	25	M	26	Not Applicable
90-94	A-PI	2186-2	25	F	58	Not Applicable
90-94	A-PI	2186-2	25	M	41	Not Applicable
90-94	2054-5	2186-2	25	F	119	Not Applicable
90-94	2054-5	2186-2	25	M	56	Not Applicable
90-94	2106-3	2186-2	25	F	5202	Not Applicable
90-94	2106-3	2186-2	25	M	2770	Not Applicable
90-94	2106-3	NS	25	F	154	Not Applicable
90-94	2106-3	NS	25	M	81	Not Applicable
90-94	2106-3	2135-2	26	F	54	Not Applicable
90-94	2106-3	2135-2	26	M	35	Not Applicable
90-94	1002-5	2186-2	26	F	20	Not Applicable
90-94	A-PI	2186-2	26	F	35	Not Applicable
90-94	A-PI	2186-2	26	M	16	Not Applicable
90-94	2054-5	2186-2	26	F	565	Not Applicable
90-94	2054-5	2186-2	26	M	303	Not Applicable
90-94	2106-3	2186-2	26	F	6417	Not Applicable
90-94	2106-3	2186-2	26	M	3607	Not Applicable
90-94	2106-3	2135-2	27	F	12	Not Applicable
90-94	2106-3	2135-2	27	M	15	Not Applicable
90-94	A-PI	2186-2	27	F	27	Not Applicable
90-94	A-PI	2186-2	27	M	14	Not Applicable
90-94	2054-5	2186-2	27	F	28	Not Applicable
90-94	2054-5	2186-2	27	M	16	Not Applicable
90-94	2106-3	2186-2	27	F	3830	Not Applicable
90-94	2106-3	2186-2	27	M	2234	Not Applicable
90-94	2054-5	2186-2	28	F	355	Not Applicable
90-94	2054-5	2186-2	28	M	160	Not Applicable
90-94	2106-3	2186-2	28	F	1379	Not Applicable
90-94	2106-3	2186-2	28	M	700	Not Applicable
90-94	2106-3	2135-2	29	F	22	Not Applicable
90-94	2106-3	2135-2	29	M	25	Not Applicable
90-94	A-PI	2186-2	29	F	12	Not Applicable
90-94	2054-5	2186-2	29	F	239	Not Applicable
90-94	2054-5	2186-2	29	M	111	Not Applicable
90-94	2106-3	2186-2	29	F	3859	Not Applicable
90-94	2106-3	2186-2	29	M	2250	Not Applicable
90-94	2106-3	2186-2	30	F	675	Not Applicable
90-94	2106-3	2186-2	30	M	439	Not Applicable
90-94	2106-3	NS	30	F	10	Not Applicable
90-94	2106-3	2135-2	31	F	12	Not Applicable
90-94	2054-5	2186-2	31	F	15	Not Applicable
90-94	2106-3	2186-2	31	F	1450	Not Applicable
90-94	2106-3	2186-2	31	M	912	Not Applicable
90-94	2106-3	2135-2	32	F	56	Not Applicable
90-94	2106-3	2135-2	32	M	35	Not Applicable
90-94	A-PI	2186-2	32	F	41	Not Applicable
90-94	A-PI	2186-2	32	M	24	Not Applicable
90-94	2054-5	2186-2	32	F	51	Not Applicable
90-94	2054-5	2186-2	32	M	40	Not Applicable
90-94	2106-3	2186-2	32	F	942	Not Applicable
90-94	2106-3	2186-2	32	M	640	Not Applicable
90-94	2106-3	2186-2	33	F	971	Not Applicable
90-94	2106-3	2186-2	33	M	549	Not Applicable
90-94	2106-3	2135-2	34	F	209	Not Applicable
90-94	2106-3	2135-2	34	M	120	Not Applicable
90-94	A-PI	2186-2	34	F	104	Not Applicable
90-94	A-PI	2186-2	34	M	59	Not Applicable
90-94	2054-5	2186-2	34	F	409	Not Applicable
90-94	2054-5	2186-2	34	M	184	Not Applicable
90-94	2106-3	2186-2	34	F	5662	Not Applicable
90-94	2106-3	2186-2	34	M	3151	Not Applicable
90-94	2106-3	2135-2	35	F	293	Not Applicable
90-94	2106-3	2135-2	35	M	190	Not Applicable
90-94	1002-5	2186-2	35	F	44	Not Applicable
90-94	1002-5	2186-2	35	M	30	Not Applicable
90-94	2054-5	2186-2	35	F	15	Not Applicable
90-94	2106-3	2186-2	35	F	705	Not Applicable
90-94	2106-3	2186-2	35	M	414	Not Applicable
90-94	2054-5	2135-2	36	F	40	Not Applicable
90-94	2054-5	2135-2	36	M	11	Not Applicable
90-94	2106-3	2135-2	36	F	673	Not Applicable
90-94	2106-3	2135-2	36	M	297	Not Applicable
90-94	1002-5	2186-2	36	F	13	Not Applicable
90-94	A-PI	2186-2	36	F	318	Not Applicable
90-94	A-PI	2186-2	36	M	215	Not Applicable
90-94	2054-5	2186-2	36	F	1128	Not Applicable
90-94	2054-5	2186-2	36	M	478	Not Applicable
90-94	2106-3	2186-2	36	F	10948	Not Applicable
90-94	2106-3	2186-2	36	M	6126	Not Applicable
90-94	2054-5	NS	36	F	31	Not Applicable
90-94	2106-3	NS	36	F	102	Not Applicable
90-94	2106-3	NS	36	M	52	Not Applicable
90-94	2106-3	2135-2	37	F	34	Not Applicable
90-94	2106-3	2135-2	37	M	23	Not Applicable
90-94	1002-5	2186-2	37	F	33	Not Applicable
90-94	1002-5	2186-2	37	M	12	Not Applicable
90-94	A-PI	2186-2	37	F	26	Not Applicable
90-94	A-PI	2186-2	37	M	20	Not Applicable
90-94	2054-5	2186-2	37	F	826	Not Applicable
90-94	2054-5	2186-2	37	M	327	Not Applicable
90-94	2106-3	2186-2	37	F	5198	Not Applicable
90-94	2106-3	2186-2	37	M	2525	Not Applicable
90-94	2106-3	2186-2	38	F	508	Not Applicable
90-94	2106-3	2186-2	38	M	332	Not Applicable
90-94	2106-3	2135-2	39	F	34	Not Applicable
90-94	2106-3	2135-2	39	M	27	Not Applicable
90-94	A-PI	2186-2	39	F	31	Not Applicable
90-94	A-PI	2186-2	39	M	16	Not Applicable
90-94	2054-5	2186-2	39	F	559	Not Applicable
90-94	2054-5	2186-2	39	M	289	Not Applicable
90-94	2106-3	2186-2	39	F	8420	Not Applicable
90-94	2106-3	2186-2	39	M	4400	Not Applicable
90-94	2106-3	NS	39	F	10	Not Applicable
90-94	2106-3	2135-2	40	F	14	Not Applicable
90-94	2106-3	2135-2	40	M	18	Not Applicable
90-94	1002-5	2186-2	40	F	103	Not Applicable
90-94	1002-5	2186-2	40	M	68	Not Applicable
90-94	2054-5	2186-2	40	F	87	Not Applicable
90-94	2054-5	2186-2	40	M	52	Not Applicable
90-94	2106-3	2186-2	40	F	2105	Not Applicable
90-94	2106-3	2186-2	40	M	1182	Not Applicable
90-94	2106-3	2135-2	41	F	26	Not Applicable
90-94	2106-3	2135-2	41	M	15	Not Applicable
90-94	1002-5	2186-2	41	F	12	Not Applicable
90-94	A-PI	2186-2	41	F	43	Not Applicable
90-94	A-PI	2186-2	41	M	29	Not Applicable
90-94	2054-5	2186-2	41	F	15	Not Applicable
90-94	2106-3	2186-2	41	F	2799	Not Applicable
90-94	2106-3	2186-2	41	M	1632	Not Applicable
90-94	2106-3	2135-2	42	F	71	Not Applicable
90-94	2106-3	2135-2	42	M	47	Not Applicable
90-94	A-PI	2186-2	42	F	54	Not Applicable
90-94	A-PI	2186-2	42	M	33	Not Applicable
90-94	2054-5	2186-2	42	F	573	Not Applicable
90-94	2054-5	2186-2	42	M	250	Not Applicable
90-94	2106-3	2186-2	42	F	10903	Not Applicable
90-94	2106-3	2186-2	42	M	5881	Not Applicable
90-94	2054-5	NS	42	F	11	Not Applicable
90-94	2106-3	NS	42	F	75	Not Applicable
90-94	2106-3	NS	42	M	41	Not Applicable
90-94	2054-5	2186-2	44	F	14	Not Applicable
90-94	2106-3	2186-2	44	F	930	Not Applicable
90-94	2106-3	2186-2	44	M	598	Not Applicable
90-94	2106-3	2135-2	45	F	16	Not Applicable
90-94	A-PI	2186-2	45	F	10	Not Applicable
90-94	2054-5	2186-2	45	F	480	Not Applicable
90-94	2054-5	2186-2	45	M	211	Not Applicable
90-94	2106-3	2186-2	45	F	2379	Not Applicable
90-94	2106-3	2186-2	45	M	1180	Not Applicable
90-94	1002-5	2186-2	46	F	13	Not Applicable
90-94	2106-3	2186-2	46	F	674	Not Applicable
90-94	2106-3	2186-2	46	M	420	Not Applicable
90-94	2106-3	2135-2	47	F	17	Not Applicable
90-94	2054-5	2186-2	47	F	340	Not Applicable
90-94	2054-5	2186-2	47	M	161	Not Applicable
90-94	2106-3	2186-2	47	F	3646	Not Applicable
90-94	2106-3	2186-2	47	M	1718	Not Applicable
90-94	2106-3	2135-2	48	F	1817	Not Applicable
90-94	2106-3	2135-2	48	M	1028	Not Applicable
90-94	A-PI	2186-2	48	F	140	Not Applicable
90-94	A-PI	2186-2	48	M	105	Not Applicable
90-94	2054-5	2186-2	48	F	862	Not Applicable
90-94	2054-5	2186-2	48	M	337	Not Applicable
90-94	2106-3	2186-2	48	F	8989	Not Applicable
90-94	2106-3	2186-2	48	M	4999	Not Applicable
90-94	2106-3	2135-2	49	F	34	Not Applicable
90-94	2106-3	2135-2	49	M	19	Not Applicable
90-94	A-PI	2186-2	49	F	14	Not Applicable
90-94	A-PI	2186-2	49	M	10	Not Applicable
90-94	2106-3	2186-2	49	F	1122	Not Applicable
90-94	2106-3	2186-2	49	M	721	Not Applicable
90-94	2106-3	2186-2	50	F	500	Not Applicable
90-94	2106-3	2186-2	50	M	278	Not Applicable
90-94	2106-3	2135-2	51	F	54	Not Applicable
90-94	2106-3	2135-2	51	M	17	Not Applicable
90-94	A-PI	2186-2	51	F	83	Not Applicable
90-94	A-PI	2186-2	51	M	44	Not Applicable
90-94	2054-5	2186-2	51	F	598	Not Applicable
90-94	2054-5	2186-2	51	M	264	Not Applicable
90-94	2106-3	2186-2	51	F	3988	Not Applicable
90-94	2106-3	2186-2	51	M	2126	Not Applicable
90-94	2054-5	NS	51	F	14	Not Applicable
90-94	2106-3	NS	51	F	18	Not Applicable
90-94	2106-3	2135-2	53	F	57	Not Applicable
90-94	2106-3	2135-2	53	M	26	Not Applicable
90-94	1002-5	2186-2	53	F	18	Not Applicable
90-94	A-PI	2186-2	53	F	149	Not Applicable
90-94	A-PI	2186-2	53	M	83	Not Applicable
90-94	2054-5	2186-2	53	F	61	Not Applicable
90-94	2054-5	2186-2	53	M	27	Not Applicable
90-94	2106-3	2186-2	53	F	4024	Not Applicable
90-94	2106-3	2186-2	53	M	2431	Not Applicable
90-94	2054-5	2186-2	54	F	28	Not Applicable
90-94	2054-5	2186-2	54	M	15	Not Applicable
90-94	2106-3	2186-2	54	F	1351	Not Applicable
90-94	2106-3	2186-2	54	M	706	Not Applicable
90-94	2106-3	2135-2	55	F	16	Not Applicable
90-94	2106-3	2135-2	55	M	18	Not Applicable
90-94	1002-5	2186-2	55	F	14	Not Applicable
90-94	A-PI	2186-2	55	F	14	Not Applicable
90-94	2054-5	2186-2	55	F	55	Not Applicable
90-94	2054-5	2186-2	55	M	38	Not Applicable
90-94	2106-3	2186-2	55	F	4261	Not Applicable
90-94	2106-3	2186-2	55	M	2464	Not Applicable
90-94	2106-3	2186-2	56	F	282	Not Applicable
90-94	2106-3	2186-2	56	M	173	Not Applicable
95-99	2054-5	2186-2	1	F	214	Not Applicable
95-99	2054-5	2186-2	1	M	56	Not Applicable
95-99	2106-3	2186-2	1	F	983	Not Applicable
95-99	2106-3	2186-2	1	M	352	Not Applicable
95-99	2106-3	2186-2	2	F	56	Not Applicable
95-99	2106-3	2186-2	2	M	21	Not Applicable
95-99	2106-3	2135-2	4	F	130	Not Applicable
95-99	2106-3	2135-2	4	M	48	Not Applicable
95-99	1002-5	2186-2	4	F	31	Not Applicable
95-99	1002-5	2186-2	4	M	11	Not Applicable
95-99	A-PI	2186-2	4	F	12	Not Applicable
95-99	2054-5	2186-2	4	F	24	Not Applicable
95-99	2054-5	2186-2	4	M	10	Not Applicable
95-99	2106-3	2186-2	4	F	1387	Not Applicable
95-99	2106-3	2186-2	4	M	640	Not Applicable
95-99	2054-5	2186-2	5	F	60	Not Applicable
95-99	2054-5	2186-2	5	M	21	Not Applicable
95-99	2106-3	2186-2	5	F	723	Not Applicable
95-99	2106-3	2186-2	5	M	270	Not Applicable
95-99	2106-3	2135-2	6	F	992	Not Applicable
95-99	2106-3	2135-2	6	M	451	Not Applicable
95-99	1002-5	2186-2	6	F	22	Not Applicable
95-99	1002-5	2186-2	6	M	12	Not Applicable
95-99	A-PI	2186-2	6	F	872	Not Applicable
95-99	A-PI	2186-2	6	M	488	Not Applicable
95-99	2054-5	2186-2	6	F	457	Not Applicable
95-99	2054-5	2186-2	6	M	149	Not Applicable
95-99	2106-3	2186-2	6	F	7034	Not Applicable
95-99	2106-3	2186-2	6	M	3187	Not Applicable
95-99	2106-3	2135-2	8	F	60	Not Applicable
95-99	2106-3	2135-2	8	M	34	Not Applicable
95-99	A-PI	2186-2	8	F	17	Not Applicable
95-99	2054-5	2186-2	8	F	19	Not Applicable
95-99	2054-5	2186-2	8	M	12	Not Applicable
95-99	2106-3	2186-2	8	F	1112	Not Applicable
95-99	2106-3	2186-2	8	M	438	Not Applicable
95-99	2106-3	2135-2	9	F	24	Not Applicable
95-99	2106-3	2135-2	9	M	10	Not Applicable
95-99	2054-5	2186-2	9	F	67	Not Applicable
95-99	2054-5	2186-2	9	M	19	Not Applicable
95-99	2106-3	2186-2	9	F	1450	Not Applicable
95-99	2106-3	2186-2	9	M	552	Not Applicable
95-99	2054-5	2186-2	10	F	27	Not Applicable
95-99	2054-5	2186-2	10	M	11	Not Applicable
95-99	2106-3	2186-2	10	F	237	Not Applicable
95-99	2106-3	2186-2	10	M	101	Not Applicable
95-99	2054-5	2186-2	11	F	110	Not Applicable
95-99	2054-5	2186-2	11	M	36	Not Applicable
95-99	2106-3	2186-2	11	F	42	Not Applicable
95-99	2106-3	2186-2	11	M	24	Not Applicable
95-99	2054-5	2135-2	12	F	13	Not Applicable
95-99	2106-3	2135-2	12	F	745	Not Applicable
95-99	2106-3	2135-2	12	M	284	Not Applicable
95-99	A-PI	2186-2	12	F	25	Not Applicable
95-99	2054-5	2186-2	12	F	423	Not Applicable
95-99	2054-5	2186-2	12	M	124	Not Applicable
95-99	2106-3	2186-2	12	F	5220	Not Applicable
95-99	2106-3	2186-2	12	M	2486	Not Applicable
95-99	2106-3	2135-2	13	F	12	Not Applicable
95-99	A-PI	2186-2	13	F	10	Not Applicable
95-99	2054-5	2186-2	13	F	366	Not Applicable
95-99	2054-5	2186-2	13	M	104	Not Applicable
95-99	2106-3	2186-2	13	F	1528	Not Applicable
95-99	2106-3	2186-2	13	M	510	Not Applicable
95-99	A-PI	2186-2	15	F	378	Not Applicable
95-99	A-PI	2186-2	15	M	182	Not Applicable
95-99	2106-3	2186-2	15	F	84	Not Applicable
95-99	2106-3	2186-2	15	M	53	Not Applicable
95-99	2106-3	2186-2	16	F	413	Not Applicable
95-99	2106-3	2186-2	16	M	204	Not Applicable
95-99	2106-3	2135-2	17	F	65	Not Applicable
95-99	2106-3	2135-2	17	M	26	Not Applicable
95-99	A-PI	2186-2	17	F	49	Not Applicable
95-99	A-PI	2186-2	17	M	30	Not Applicable
95-99	2054-5	2186-2	17	F	304	Not Applicable
95-99	2054-5	2186-2	17	M	77	Not Applicable
95-99	2106-3	2186-2	17	F	3749	Not Applicable
95-99	2106-3	2186-2	17	M	1300	Not Applicable
95-99	2054-5	2186-2	18	F	109	Not Applicable
95-99	2054-5	2186-2	18	M	22	Not Applicable
95-99	2106-3	2186-2	18	F	1927	Not Applicable
95-99	2106-3	2186-2	18	M	668	Not Applicable
95-99	2106-3	2186-2	19	F	1367	Not Applicable
95-99	2106-3	2186-2	19	M	483	Not Applicable
95-99	2054-5	2186-2	20	F	36	Not Applicable
95-99	2106-3	2186-2	20	F	1133	Not Applicable
95-99	2106-3	2186-2	20	M	377	Not Applicable
95-99	2054-5	2186-2	21	F	61	Not Applicable
95-99	2054-5	2186-2	21	M	20	Not Applicable
95-99	2106-3	2186-2	21	F	1078	Not Applicable
95-99	2106-3	2186-2	21	M	367	Not Applicable
95-99	2106-3	2135-2	22	F	11	Not Applicable
95-99	2054-5	2186-2	22	F	223	Not Applicable
