Age Code	State Code	Race Code	Ethnicity Code	Gender	Population
1	48	2106-3	2135-2	F	92511
1	48	2106-3	2186-2	F	65946
1	49	1002-5	2135-2	F	352
1	49	1002-5	2186-2	F	319
1	49	A-PI	2135-2	F	104
1	49	A-PI	2186-2	F	787
1	49	2054-5	2135-2	F	128
1	49	2054-5	2186-2	F	451
1	49	2106-3	2135-2	F	3869
1	49	2106-3	2186-2	F	18406
1	50	1002-5	2135-2	F	4
1	50	1002-5	2186-2	F	12
1	50	A-PI	2135-2	F	0
1	50	A-PI	2186-2	F	63
1	50	2054-5	2135-2	F	8
1	50	2054-5	2186-2	F	101
1	50	2106-3	2135-2	F	59
1	50	2106-3	2186-2	F	2684
1	51	1002-5	2135-2	F	155
1	51	1002-5	2186-2	F	131
1	51	A-PI	2135-2	F	323
1	51	A-PI	2186-2	F	3317
1	51	2054-5	2135-2	F	834
1	51	2054-5	2186-2	F	10867
1	51	2106-3	2135-2	F	6089
1	51	2106-3	2186-2	F	27863
1	53	1002-5	2135-2	F	1163
1	53	1002-5	2186-2	F	798
1	53	A-PI	2135-2	F	381
1	53	A-PI	2186-2	F	3978
1	53	2054-5	2135-2	F	473
1	53	2054-5	2186-2	F	2853
1	53	2106-3	2135-2	F	7560
1	53	2106-3	2186-2	F	26074
1	54	1002-5	2135-2	F	8
1	54	1002-5	2186-2	F	28
1	54	A-PI	2135-2	F	5
1	54	A-PI	2186-2	F	79
1	54	2054-5	2135-2	F	11
1	54	2054-5	2186-2	F	522
1	54	2106-3	2135-2	F	224
1	54	2106-3	2186-2	F	9094
1	55	1002-5	2135-2	F	310
1	55	1002-5	2186-2	F	447
1	55	A-PI	2135-2	F	54
1	55	A-PI	2186-2	F	1372
1	55	2054-5	2135-2	F	230
1	55	2054-5	2186-2	F	3710
1	55	2106-3	2135-2	F	3375
1	55	2106-3	2186-2	F	23419
1	56	1002-5	2135-2	F	55
1	56	1002-5	2186-2	F	126
1	56	A-PI	2135-2	F	11
1	56	A-PI	2186-2	F	41
1	56	2054-5	2135-2	F	23
1	56	2054-5	2186-2	F	84
1	56	2106-3	2135-2	F	478
1	56	2106-3	2186-2	F	2981
10	1	1002-5	2135-2	F	104
10	1	1002-5	2186-2	F	197
10	1	A-PI	2135-2	F	51
10	1	A-PI	2186-2	F	641
10	1	2054-5	2135-2	F	135
10	1	2054-5	2186-2	F	9043
10	1	2106-3	2135-2	F	1800
10	1	2106-3	2186-2	F	17956
10	2	1002-5	2135-2	F	60
10	2	1002-5	2186-2	F	1030
10	2	A-PI	2135-2	F	21
10	2	A-PI	2186-2	F	444
10	2	2054-5	2135-2	F	37
10	2	2054-5	2186-2	F	306
10	2	2106-3	2135-2	F	311
10	2	2106-3	2186-2	F	2697
10	4	1002-5	2135-2	F	1095
10	4	1002-5	2186-2	F	2417
10	4	A-PI	2135-2	F	281
10	4	A-PI	2186-2	F	1571
10	4	2054-5	2135-2	F	687
10	4	2054-5	2186-2	F	2458
10	4	2106-3	2135-2	F	17873
10	4	2106-3	2186-2	F	18736
10	5	1002-5	2135-2	F	85
10	5	1002-5	2186-2	F	162
10	5	A-PI	2135-2	F	35
10	5	A-PI	2186-2	F	430
10	5	2054-5	2135-2	F	112
10	5	2054-5	2186-2	F	3660
10	5	2106-3	2135-2	F	2091
10	5	2106-3	2186-2	F	12813
10	6	1002-5	2135-2	F	4980
10	6	1002-5	2186-2	F	1267
10	6	A-PI	2135-2	F	3626
10	6	A-PI	2186-2	F	32164
10	6	2054-5	2135-2	F	4307
10	6	2054-5	2186-2	F	14992
10	6	2106-3	2135-2	F	116978
10	6	2106-3	2186-2	F	70824
10	8	1002-5	2135-2	F	563
10	8	1002-5	2186-2	F	245
10	8	A-PI	2135-2	F	182
10	8	A-PI	2186-2	F	1434
10	8	2054-5	2135-2	F	449
10	8	2054-5	2186-2	F	1825
10	8	2106-3	2135-2	F	9969
10	8	2106-3	2186-2	F	20566
10	9	1002-5	2135-2	F	110
10	9	1002-5	2186-2	F	64
10	9	A-PI	2135-2	F	68
10	9	A-PI	2186-2	F	1221
10	9	2054-5	2135-2	F	708
10	9	2054-5	2186-2	F	2606
10	9	2106-3	2135-2	F	3957
10	9	2106-3	2186-2	F	12731
10	10	1002-5	2135-2	F	38
10	10	1002-5	2186-2	F	25
10	10	A-PI	2135-2	F	17
10	10	A-PI	2186-2	F	243
10	10	2054-5	2135-2	F	147
10	10	2054-5	2186-2	F	1543
10	10	2106-3	2135-2	F	680
10	10	2106-3	2186-2	F	2987
10	11	1002-5	2135-2	F	24
10	11	1002-5	2186-2	F	10
10	11	A-PI	2135-2	F	9
10	11	A-PI	2186-2	F	55
10	11	2054-5	2135-2	F	74
10	11	2054-5	2186-2	F	1791
10	11	2106-3	2135-2	F	301
10	11	2106-3	2186-2	F	546
10	12	1002-5	2135-2	F	457
10	12	1002-5	2186-2	F	329
10	12	A-PI	2135-2	F	348
10	12	A-PI	2186-2	F	3792
10	12	2054-5	2135-2	F	2210
10	12	2054-5	2186-2	F	23842
10	12	2106-3	2135-2	F	30025
10	12	2106-3	2186-2	F	50750
10	13	1002-5	2135-2	F	377
10	13	1002-5	2186-2	F	165
10	13	A-PI	2135-2	F	153
10	13	A-PI	2186-2	F	3042
10	13	2054-5	2135-2	F	1027
10	13	2054-5	2186-2	F	24074
10	13	2106-3	2135-2	F	8389
10	13	2106-3	2186-2	F	32617
10	15	1002-5	2135-2	F	21
10	15	1002-5	2186-2	F	12
10	15	A-PI	2135-2	F	755
10	15	A-PI	2186-2	F	5017
10	15	2054-5	2135-2	F	52
10	15	2054-5	2186-2	F	269
10	15	2106-3	2135-2	F	448
10	15	2106-3	2186-2	F	1549
10	16	1002-5	2135-2	F	130
10	16	1002-5	2186-2	F	162
10	16	A-PI	2135-2	F	26
10	16	A-PI	2186-2	F	218
10	16	2054-5	2135-2	F	41
10	16	2054-5	2186-2	F	173
10	16	2106-3	2135-2	F	2091
10	16	2106-3	2186-2	F	9512
10	17	1002-5	2135-2	F	669
10	17	1002-5	2186-2	F	162
10	17	A-PI	2135-2	F	270
10	17	A-PI	2186-2	F	4510
10	17	2054-5	2135-2	F	904
10	17	2054-5	2186-2	F	13166
10	17	2106-3	2135-2	F	18713
10	17	2106-3	2186-2	F	43074
10	18	1002-5	2135-2	F	146
10	18	1002-5	2186-2	F	103
10	18	A-PI	2135-2	F	65
10	18	A-PI	2186-2	F	1094
10	18	2054-5	2135-2	F	321
10	18	2054-5	2186-2	F	5460
10	18	2106-3	2135-2	F	4298
10	18	2106-3	2186-2	F	31582
10	19	1002-5	2135-2	F	86
10	19	1002-5	2186-2	F	84
10	19	A-PI	2135-2	F	25
10	19	A-PI	2186-2	F	535
10	19	2054-5	2135-2	F	78
10	19	2054-5	2186-2	F	1232
10	19	2106-3	2135-2	F	1842
10	19	2106-3	2186-2	F	16068
10	20	1002-5	2135-2	F	138
10	20	1002-5	2186-2	F	214
10	20	A-PI	2135-2	F	40
10	20	A-PI	2186-2	F	609
10	20	2054-5	2135-2	F	195
10	20	2054-5	2186-2	F	1687
10	20	2106-3	2135-2	F	3196
10	20	2106-3	2186-2	F	13433
10	21	1002-5	2135-2	F	53
10	21	1002-5	2186-2	F	45
10	21	A-PI	2135-2	F	32
10	21	A-PI	2186-2	F	567
10	21	2054-5	2135-2	F	111
10	21	2054-5	2186-2	F	2947
10	21	2106-3	2135-2	F	1473
10	21	2106-3	2186-2	F	22448
10	22	1002-5	2135-2	F	54
10	22	1002-5	2186-2	F	217
10	22	A-PI	2135-2	F	26
10	22	A-PI	2186-2	F	558
10	22	2054-5	2135-2	F	174
10	22	2054-5	2186-2	F	11624
10	22	2106-3	2135-2	F	1467
10	22	2106-3	2186-2	F	15874
10	23	1002-5	2135-2	F	7
10	23	1002-5	2186-2	F	75
10	23	A-PI	2135-2	F	2
10	23	A-PI	2186-2	F	128
10	23	2054-5	2135-2	F	11
10	23	2054-5	2186-2	F	270
10	23	2106-3	2135-2	F	185
10	23	2106-3	2186-2	F	6481
10	24	1002-5	2135-2	F	164
10	24	1002-5	2186-2	F	99
10	24	A-PI	2135-2	F	122
10	24	A-PI	2186-2	F	2727
10	24	2054-5	2135-2	F	667
10	24	2054-5	2186-2	F	12196
10	24	2106-3	2135-2	F	3916
10	24	2106-3	2186-2	F	16813
10	25	1002-5	2135-2	F	192
10	25	1002-5	2186-2	F	109
10	25	A-PI	2135-2	F	96
10	25	A-PI	2186-2	F	2754
10	25	2054-5	2135-2	F	1037
10	25	2054-5	2186-2	F	3449
10	25	2106-3	2135-2	F	5004
10	25	2106-3	2186-2	F	25270
10	26	1002-5	2135-2	F	194
10	26	1002-5	2186-2	F	486
10	26	A-PI	2135-2	F	67
10	26	A-PI	2186-2	F	2276
10	26	2054-5	2135-2	F	469
10	26	2054-5	2186-2	F	10292
10	26	2106-3	2135-2	F	4350
10	26	2106-3	2186-2	F	42239
10	27	1002-5	2135-2	F	210
10	27	1002-5	2186-2	F	601
10	27	A-PI	2135-2	F	63
10	27	A-PI	2186-2	F	2331
10	27	2054-5	2135-2	F	213
10	27	2054-5	2186-2	F	3693
10	27	2106-3	2135-2	F	2780
10	27	2106-3	2186-2	F	25908
10	28	1002-5	2135-2	F	29
10	28	1002-5	2186-2	F	134
10	28	A-PI	2135-2	F	14
10	28	A-PI	2186-2	F	240
10	28	2054-5	2135-2	F	123
10	28	2054-5	2186-2	F	8583
10	28	2106-3	2135-2	F	700
10	28	2106-3	2186-2	F	10241
10	29	1002-5	2135-2	F	90
10	29	1002-5	2186-2	F	203
10	29	A-PI	2135-2	F	46
10	29	A-PI	2186-2	F	1040
10	29	2054-5	2135-2	F	182
10	29	2054-5	2186-2	F	5756
10	29	2106-3	2135-2	F	2214
10	29	2106-3	2186-2	F	28526
10	30	1002-5	2135-2	F	60
10	30	1002-5	2186-2	F	712
10	30	A-PI	2135-2	F	3
10	30	A-PI	2186-2	F	53
10	30	2054-5	2135-2	F	11
10	30	2054-5	2186-2	F	93
10	30	2106-3	2135-2	F	268
10	30	2106-3	2186-2	F	4954
10	31	1002-5	2135-2	F	140
10	31	1002-5	2186-2	F	138
10	31	A-PI	2135-2	F	43
10	31	A-PI	2186-2	F	358
10	31	2054-5	2135-2	F	86
10	31	2054-5	2186-2	F	944
10	31	2106-3	2135-2	F	1941
10	31	2106-3	2186-2	F	9244
10	32	1002-5	2135-2	F	261
10	32	1002-5	2186-2	F	176
10	32	A-PI	2135-2	F	216
10	32	A-PI	2186-2	F	1466
10	32	2054-5	2135-2	F	372
10	32	2054-5	2186-2	F	1959
10	32	2106-3	2135-2	F	6807
10	32	2106-3	2186-2	F	7171
10	33	1002-5	2135-2	F	15
10	33	1002-5	2186-2	F	17
10	33	A-PI	2135-2	F	11
10	33	A-PI	2186-2	F	324
10	33	2054-5	2135-2	F	27
10	33	2054-5	2186-2	F	179
10	33	2106-3	2135-2	F	343
10	33	2106-3	2186-2	F	6558
10	34	1002-5	2135-2	F	374
10	34	1002-5	2186-2	F	130
10	34	A-PI	2135-2	F	233
10	34	A-PI	2186-2	F	5638
10	34	2054-5	2135-2	F	1657
10	34	2054-5	2186-2	F	7732
10	34	2106-3	2135-2	F	11493
10	34	2106-3	2186-2	F	27623
10	35	1002-5	2135-2	F	448
10	35	1002-5	2186-2	F	1523
10	35	A-PI	2135-2	F	78
10	35	A-PI	2186-2	F	198
10	35	2054-5	2135-2	F	231
10	35	2054-5	2186-2	F	317
10	35	2106-3	2135-2	F	7490
10	35	2106-3	2186-2	F	3544
10	36	1002-5	2135-2	F	1238
10	36	1002-5	2186-2	F	501
10	36	A-PI	2135-2	F	510
10	36	A-PI	2186-2	F	9404
10	36	2054-5	2135-2	F	5047
10	36	2054-5	2186-2	F	18381
10	36	2106-3	2135-2	F	19942
10	36	2106-3	2186-2	F	57250
10	37	1002-5	2135-2	F	516
10	37	1002-5	2186-2	F	830
10	37	A-PI	2135-2	F	164
10	37	A-PI	2186-2	F	2282
10	37	2054-5	2135-2	F	973
10	37	2054-5	2186-2	F	15416
10	37	2106-3	2135-2	F	8320
10	37	2106-3	2186-2	F	35273
10	38	1002-5	2135-2	F	30
10	38	1002-5	2186-2	F	440
10	38	A-PI	2135-2	F	3
10	38	A-PI	2186-2	F	58
10	38	2054-5	2135-2	F	12
10	38	2054-5	2186-2	F	169
10	38	2106-3	2135-2	F	238
10	38	2106-3	2186-2	F	3573
10	39	1002-5	2135-2	F	118
10	39	1002-5	2186-2	F	157
10	39	A-PI	2135-2	F	70
10	39	A-PI	2186-2	F	2005
10	39	2054-5	2135-2	F	521
10	39	2054-5	2186-2	F	11843
10	39	2106-3	2135-2	F	3511
10	39	2106-3	2186-2	F	53538
10	40	1002-5	2135-2	F	525
10	40	1002-5	2186-2	F	3180
10	40	A-PI	2135-2	F	46
10	40	A-PI	2186-2	F	705
10	40	2054-5	2135-2	F	242
10	40	2054-5	2186-2	F	2672
10	40	2106-3	2135-2	F	3555
10	40	2106-3	2186-2	F	15207
10	41	1002-5	2135-2	F	318
10	41	1002-5	2186-2	F	387
10	41	A-PI	2135-2	F	94
10	41	A-PI	2186-2	F	1397
10	41	2054-5	2135-2	F	167
10	41	2054-5	2186-2	F	765
10	41	2106-3	2135-2	F	4712
10	41	2106-3	2186-2	F	15807
10	42	1002-5	2135-2	F	303
10	42	1002-5	2186-2	F	125
10	42	A-PI	2135-2	F	143
10	42	A-PI	2186-2	F	2921
10	42	2054-5	2135-2	F	1382
10	42	2054-5	2186-2	F	10320
10	42	2106-3	2135-2	F	6152
10	42	2106-3	2186-2	F	51679
10	44	1002-5	2135-2	F	44
10	44	1002-5	2186-2	F	31
10	44	A-PI	2135-2	F	26
10	44	A-PI	2186-2	F	225
10	44	2054-5	2135-2	F	234
10	44	2054-5	2186-2	F	524
10	44	2106-3	2135-2	F	987
10	44	2106-3	2186-2	F	3702
10	45	1002-5	2135-2	F	92
10	45	1002-5	2186-2	F	128
10	45	A-PI	2135-2	F	52
10	45	A-PI	2186-2	F	569
10	45	2054-5	2135-2	F	270
10	45	2054-5	2186-2	F	9773
10	45	2106-3	2135-2	F	2265
10	45	2106-3	2186-2	F	16764
10	46	1002-5	2135-2	F	73
10	46	1002-5	2186-2	F	890
10	46	A-PI	2135-2	F	3
10	46	A-PI	2186-2	F	109
10	46	2054-5	2135-2	F	9
10	46	2054-5	2186-2	F	191
10	46	2106-3	2135-2	F	214
10	46	2106-3	2186-2	F	4286
10	47	1002-5	2135-2	F	115
10	47	1002-5	2186-2	F	102
10	47	A-PI	2135-2	F	79
10	47	A-PI	2186-2	F	960
10	47	2054-5	2135-2	F	242
10	47	2054-5	2186-2	F	8300
10	47	2106-3	2135-2	F	3190
10	47	2106-3	2186-2	F	27936
10	48	1002-5	2135-2	F	2051
10	48	1002-5	2186-2	F	615
10	48	A-PI	2135-2	F	828
10	48	A-PI	2186-2	F	8927
10	48	2054-5	2135-2	F	2780
10	48	2054-5	2186-2	F	24802
10	48	2106-3	2135-2	F	92530
10	48	2106-3	2186-2	F	66269
10	49	1002-5	2135-2	F	198
10	49	1002-5	2186-2	F	251
10	49	A-PI	2135-2	F	72
10	49	A-PI	2186-2	F	843
10	49	2054-5	2135-2	F	114
10	49	2054-5	2186-2	F	426
10	49	2106-3	2135-2	F	3841
10	49	2106-3	2186-2	F	19665
10	50	1002-5	2135-2	F	8
10	50	1002-5	2186-2	F	12
10	50	A-PI	2135-2	F	2
10	50	A-PI	2186-2	F	68
10	50	2054-5	2135-2	F	12
10	50	2054-5	2186-2	F	86
10	50	2106-3	2135-2	F	76
10	50	2106-3	2186-2	F	2993
10	51	1002-5	2135-2	F	218
10	51	1002-5	2186-2	F	158
10	51	A-PI	2135-2	F	164
10	51	A-PI	2186-2	F	4007
10	51	2054-5	2135-2	F	609
10	51	2054-5	2186-2	F	11159
10	51	2106-3	2135-2	F	5568
10	51	2106-3	2186-2	F	29466
10	53	1002-5	2135-2	F	544
10	53	1002-5	2186-2	F	815
10	53	A-PI	2135-2	F	259
10	53	A-PI	2186-2	F	4360
10	53	2054-5	2135-2	F	359
10	53	2054-5	2186-2	F	2616
10	53	2106-3	2135-2	F	8026
10	53	2106-3	2186-2	F	26426
10	54	1002-5	2135-2	F	12
10	54	1002-5	2186-2	F	18
10	54	A-PI	2135-2	F	3
10	54	A-PI	2186-2	F	83
10	54	2054-5	2135-2	F	28
10	54	2054-5	2186-2	F	469
10	54	2106-3	2135-2	F	217
10	54	2106-3	2186-2	F	9285
10	55	1002-5	2135-2	F	205
10	55	1002-5	2186-2	F	448
10	55	A-PI	2135-2	F	41
10	55	A-PI	2186-2	F	1470
10	55	2054-5	2135-2	F	251
10	55	2054-5	2186-2	F	3507
10	55	2106-3	2135-2	F	3703
10	55	2106-3	2186-2	F	26078
10	56	1002-5	2135-2	F	28
10	56	1002-5	2186-2	F	116
10	56	A-PI	2135-2	F	5
10	56	A-PI	2186-2	F	29
10	56	2054-5	2135-2	F	9
10	56	2054-5	2186-2	F	54
10	56	2106-3	2135-2	F	501
10	56	2106-3	2186-2	F	3049
11	1	1002-5	2135-2	F	77
11	1	1002-5	2186-2	F	194
11	1	A-PI	2135-2	F	60
11	1	A-PI	2186-2	F	589
11	1	2054-5	2135-2	F	128
11	1	2054-5	2186-2	F	8874
11	1	2106-3	2135-2	F	1708
11	1	2106-3	2186-2	F	18411
11	2	1002-5	2135-2	F	63
11	2	1002-5	2186-2	F	995
11	2	A-PI	2135-2	F	21
11	2	A-PI	2186-2	F	487
11	2	2054-5	2135-2	F	42
11	2	2054-5	2186-2	F	222
11	2	2106-3	2135-2	F	267
11	2	2106-3	2186-2	F	2741
11	4	1002-5	2135-2	F	1039
11	4	1002-5	2186-2	F	2342
11	4	A-PI	2135-2	F	286
11	4	A-PI	2186-2	F	1540
11	4	2054-5	2135-2	F	617
11	4	2054-5	2186-2	F	2381
11	4	2106-3	2135-2	F	17516
11	4	2106-3	2186-2	F	18472
11	5	1002-5	2135-2	F	80
11	5	1002-5	2186-2	F	164
11	5	A-PI	2135-2	F	34
11	5	A-PI	2186-2	F	407
11	5	2054-5	2135-2	F	79
11	5	2054-5	2186-2	F	3625
11	5	2106-3	2135-2	F	2070
11	5	2106-3	2186-2	F	12856
11	6	1002-5	2135-2	F	4842
11	6	1002-5	2186-2	F	1289
11	6	A-PI	2135-2	F	3572
11	6	A-PI	2186-2	F	32175
11	6	2054-5	2135-2	F	4052
11	6	2054-5	2186-2	F	15028
11	6	2106-3	2135-2	F	115717
11	6	2106-3	2186-2	F	71359
11	8	1002-5	2135-2	F	573
11	8	1002-5	2186-2	F	237
11	8	A-PI	2135-2	F	166
11	8	A-PI	2186-2	F	1472
11	8	2054-5	2135-2	F	439
11	8	2054-5	2186-2	F	1747
11	8	2106-3	2135-2	F	9883
11	8	2106-3	2186-2	F	20870
11	9	1002-5	2135-2	F	106
11	9	1002-5	2186-2	F	72
11	9	A-PI	2135-2	F	64
11	9	A-PI	2186-2	F	1206
11	9	2054-5	2135-2	F	643
11	9	2054-5	2186-2	F	2620
11	9	2106-3	2135-2	F	3896
11	9	2106-3	2186-2	F	13422
11	10	1002-5	2135-2	F	42
11	10	1002-5	2186-2	F	12
11	10	A-PI	2135-2	F	20
11	10	A-PI	2186-2	F	244
11	10	2054-5	2135-2	F	144
11	10	2054-5	2186-2	F	1621
11	10	2106-3	2135-2	F	621
11	10	2106-3	2186-2	F	2968
11	11	1002-5	2135-2	F	12
11	11	1002-5	2186-2	F	2
11	11	A-PI	2135-2	F	8
11	11	A-PI	2186-2	F	60
11	11	2054-5	2135-2	F	70
11	11	2054-5	2186-2	F	1763
11	11	2106-3	2135-2	F	249
11	11	2106-3	2186-2	F	497
11	12	1002-5	2135-2	F	395
11	12	1002-5	2186-2	F	310
11	12	A-PI	2135-2	F	300
11	12	A-PI	2186-2	F	3744
11	12	2054-5	2135-2	F	2136
11	12	2054-5	2186-2	F	23321
11	12	2106-3	2135-2	F	29559
11	12	2106-3	2186-2	F	49617
11	13	1002-5	2135-2	F	322
11	13	1002-5	2186-2	F	165
11	13	A-PI	2135-2	F	174
11	13	A-PI	2186-2	F	3154
11	13	2054-5	2135-2	F	919
11	13	2054-5	2186-2	F	24051
11	13	2106-3	2135-2	F	8006
11	13	2106-3	2186-2	F	33020
11	15	1002-5	2135-2	F	14
11	15	1002-5	2186-2	F	18
11	15	A-PI	2135-2	F	701
11	15	A-PI	2186-2	F	5014
11	15	2054-5	2135-2	F	65
11	15	2054-5	2186-2	F	231
11	15	2106-3	2135-2	F	451
11	15	2106-3	2186-2	F	1570
11	16	1002-5	2135-2	F	122
11	16	1002-5	2186-2	F	169
11	16	A-PI	2135-2	F	23
11	16	A-PI	2186-2	F	222
11	16	2054-5	2135-2	F	40
11	16	2054-5	2186-2	F	135
11	16	2106-3	2135-2	F	1907
11	16	2106-3	2186-2	F	9501
11	17	1002-5	2135-2	F	637
11	17	1002-5	2186-2	F	164
11	17	A-PI	2135-2	F	262
11	17	A-PI	2186-2	F	4498
11	17	2054-5	2135-2	F	893
11	17	2054-5	2186-2	F	13507
11	17	2106-3	2135-2	F	18706
11	17	2106-3	2186-2	F	44096
11	18	1002-5	2135-2	F	148
11	18	1002-5	2186-2	F	112
11	18	A-PI	2135-2	F	60
11	18	A-PI	2186-2	F	1085
11	18	2054-5	2135-2	F	330
11	18	2054-5	2186-2	F	5420
11	18	2106-3	2135-2	F	4215
11	18	2106-3	2186-2	F	32205
11	19	1002-5	2135-2	F	81
11	19	1002-5	2186-2	F	68
11	19	A-PI	2135-2	F	29
11	19	A-PI	2186-2	F	571
11	19	2054-5	2135-2	F	88
11	19	2054-5	2186-2	F	1221
11	19	2106-3	2135-2	F	1693
11	19	2106-3	2186-2	F	16131
11	20	1002-5	2135-2	F	165
11	20	1002-5	2186-2	F	205
11	20	A-PI	2135-2	F	38
11	20	A-PI	2186-2	F	628
11	20	2054-5	2135-2	F	191
11	20	2054-5	2186-2	F	1542
11	20	2106-3	2135-2	F	3145
11	20	2106-3	2186-2	F	13863
11	21	1002-5	2135-2	F	39
11	21	1002-5	2186-2	F	56
11	21	A-PI	2135-2	F	33
11	21	A-PI	2186-2	F	614
11	21	2054-5	2135-2	F	121
11	21	2054-5	2186-2	F	2850
11	21	2106-3	2135-2	F	1342
11	21	2106-3	2186-2	F	22751
11	22	1002-5	2135-2	F	45
11	22	1002-5	2186-2	F	241
11	22	A-PI	2135-2	F	34
11	22	A-PI	2186-2	F	570
11	22	2054-5	2135-2	F	163
11	22	2054-5	2186-2	F	11392
11	22	2106-3	2135-2	F	1390
11	22	2106-3	2186-2	F	16073
11	23	1002-5	2135-2	F	8
11	23	1002-5	2186-2	F	66
11	23	A-PI	2135-2	F	4
11	23	A-PI	2186-2	F	124
11	23	2054-5	2135-2	F	19
11	23	2054-5	2186-2	F	224
11	23	2106-3	2135-2	F	153
11	23	2106-3	2186-2	F	6531
11	24	1002-5	2135-2	F	170
11	24	1002-5	2186-2	F	111
11	24	A-PI	2135-2	F	104
11	24	A-PI	2186-2	F	2700
11	24	2054-5	2135-2	F	666
11	24	2054-5	2186-2	F	11944
11	24	2106-3	2135-2	F	3654
11	24	2106-3	2186-2	F	17471
11	25	1002-5	2135-2	F	198
11	25	1002-5	2186-2	F	92
11	25	A-PI	2135-2	F	121
11	25	A-PI	2186-2	F	2752
11	25	2054-5	2135-2	F	1014
11	25	2054-5	2186-2	F	3301
11	25	2106-3	2135-2	F	4930
11	25	2106-3	2186-2	F	26055
11	26	1002-5	2135-2	F	227
11	26	1002-5	2186-2	F	483
11	26	A-PI	2135-2	F	79
11	26	A-PI	2186-2	F	2446
11	26	2054-5	2135-2	F	448
11	26	2054-5	2186-2	F	10455
11	26	2106-3	2135-2	F	4347
11	26	2106-3	2186-2	F	43532
11	27	1002-5	2135-2	F	205
11	27	1002-5	2186-2	F	572
11	27	A-PI	2135-2	F	55
11	27	A-PI	2186-2	F	2309
11	27	2054-5	2135-2	F	161
11	27	2054-5	2186-2	F	3554
11	27	2106-3	2135-2	F	2657
11	27	2106-3	2186-2	F	26245
11	28	1002-5	2135-2	F	35
11	28	1002-5	2186-2	F	143
11	28	A-PI	2135-2	F	11
11	28	A-PI	2186-2	F	241
11	28	2054-5	2135-2	F	99
11	28	2054-5	2186-2	F	8578
11	28	2106-3	2135-2	F	618
11	28	2106-3	2186-2	F	10139
11	29	1002-5	2135-2	F	91
11	29	1002-5	2186-2	F	190
11	29	A-PI	2135-2	F	56
11	29	A-PI	2186-2	F	948
11	29	2054-5	2135-2	F	160
11	29	2054-5	2186-2	F	5747
11	29	2106-3	2135-2	F	2135
11	29	2106-3	2186-2	F	28805
11	30	1002-5	2135-2	F	60
11	30	1002-5	2186-2	F	666
11	30	A-PI	2135-2	F	5
11	30	A-PI	2186-2	F	71
11	30	2054-5	2135-2	F	11
11	30	2054-5	2186-2	F	65
11	30	2106-3	2135-2	F	271
11	30	2106-3	2186-2	F	4974
11	31	1002-5	2135-2	F	149
11	31	1002-5	2186-2	F	166
11	31	A-PI	2135-2	F	32
11	31	A-PI	2186-2	F	362
11	31	2054-5	2135-2	F	64
11	31	2054-5	2186-2	F	898
11	31	2106-3	2135-2	F	1906
11	31	2106-3	2186-2	F	9307
11	32	1002-5	2135-2	F	265
11	32	1002-5	2186-2	F	184
11	32	A-PI	2135-2	F	232
11	32	A-PI	2186-2	F	1480
11	32	2054-5	2135-2	F	384
11	32	2054-5	2186-2	F	1907
11	32	2106-3	2135-2	F	6790
11	32	2106-3	2186-2	F	7292
11	33	1002-5	2135-2	F	12
11	33	1002-5	2186-2	F	24
11	33	A-PI	2135-2	F	3
11	33	A-PI	2186-2	F	323
11	33	2054-5	2135-2	F	36
11	33	2054-5	2186-2	F	188
11	33	2106-3	2135-2	F	368
11	33	2106-3	2186-2	F	6760
11	34	1002-5	2135-2	F	387
11	34	1002-5	2186-2	F	144
11	34	A-PI	2135-2	F	242
11	34	A-PI	2186-2	F	5687
11	34	2054-5	2135-2	F	1652
11	34	2054-5	2186-2	F	7840
11	34	2106-3	2135-2	F	11340
11	34	2106-3	2186-2	F	28863
11	35	1002-5	2135-2	F	394
11	35	1002-5	2186-2	F	1520
11	35	A-PI	2135-2	F	83
11	35	A-PI	2186-2	F	207
11	35	2054-5	2135-2	F	195
11	35	2054-5	2186-2	F	296
11	35	2106-3	2135-2	F	7721
11	35	2106-3	2186-2	F	3569
11	36	1002-5	2135-2	F	1177
11	36	1002-5	2186-2	F	507
11	36	A-PI	2135-2	F	476
11	36	A-PI	2186-2	F	9271
11	36	2054-5	2135-2	F	4965
11	36	2054-5	2186-2	F	18704
11	36	2106-3	2135-2	F	19709
11	36	2106-3	2186-2	F	58581
11	37	1002-5	2135-2	F	528
11	37	1002-5	2186-2	F	846
11	37	A-PI	2135-2	F	133
11	37	A-PI	2186-2	F	2309
11	37	2054-5	2135-2	F	895
11	37	2054-5	2186-2	F	15288
11	37	2106-3	2135-2	F	7936
11	37	2106-3	2186-2	F	35838
11	38	1002-5	2135-2	F	15
11	38	1002-5	2186-2	F	405
11	38	A-PI	2135-2	F	2
11	38	A-PI	2186-2	F	55
11	38	2054-5	2135-2	F	12
11	38	2054-5	2186-2	F	174
11	38	2106-3	2135-2	F	195
11	38	2106-3	2186-2	F	3630
11	39	1002-5	2135-2	F	96
11	39	1002-5	2186-2	F	180
11	39	A-PI	2135-2	F	78
11	39	A-PI	2186-2	F	1978
11	39	2054-5	2135-2	F	542
11	39	2054-5	2186-2	F	11725
11	39	2106-3	2135-2	F	3503
11	39	2106-3	2186-2	F	54572
11	40	1002-5	2135-2	F	477
11	40	1002-5	2186-2	F	3233
11	40	A-PI	2135-2	F	53
11	40	A-PI	2186-2	F	661
11	40	2054-5	2135-2	F	224
